gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.Epithelial.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.FibCollagen.0	MeV.FibCollagen.1	MeV.FibCollagen.2	MeV.FibCollagen.3	MeV.FibLaminin.0	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC18A2	CPI-CS017E74D3E	0.0	0.004	0.0111	0.001	0.0006	0.0011	0.0	0.0	0.0	0.0	0.0049	0.0	0.0036	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0048	0.0	0.0	0.0018	0.0	0.0	0.0019	0.0	0.0	0.003	0.0	0.0007	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Dopamine_byDDC_and_SLC18A2	CPI-CS04B5BF177	0.0	0.004	0.0111	0.001	0.0006	0.0011	0.0	0.0	0.0	0.0	0.0049	0.0	0.0036	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0048	0.0	0.0	0.0018	0.0	0.0	0.0019	0.0	0.0	0.003	0.0	0.0007	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Dopamine_byDDC_and_SLC18A2	CPI-CS0795A8A7A	0.0	0.004	0.0111	0.001	0.0006	0.0011	0.0	0.0	0.0	0.0	0.0049	0.0	0.0036	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0048	0.0	0.0	0.0018	0.0	0.0	0.0019	0.0	0.0	0.003	0.0	0.0007	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Dopamine_byDDC_and_SLC18A2	CPI-CS02C89A362	0.0	0.004	0.0111	0.001	0.0006	0.0011	0.0	0.0	0.0	0.0	0.0049	0.0	0.0036	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0048	0.0	0.0	0.0018	0.0	0.0	0.0019	0.0	0.0	0.003	0.0	0.0007	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Dopamine_byDDC_and_SLC18A2	CPI-CS017E74D3E	0.0	0.004	0.0111	0.001	0.0006	0.0011	0.0	0.0	0.0	0.0	0.0049	0.0	0.0036	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0048	0.0	0.0	0.0018	0.0	0.0	0.0019	0.0	0.0	0.003	0.0	0.0007	0.0	0.0	0.0
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC045B7D796	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC062616255	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC0C5297F85	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC039ED2885	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC0E0ECD876	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC06B6D8590	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC0374264B2	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC063BE1E0A	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC054F5F768	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC02E11E649	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC075C2A034	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC0538B3FF0	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC06A1947C2	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CS0CE0C5AF0	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CS0FA38E530	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC045B7D796	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC062616255	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC0C5297F85	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC039ED2885	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC0E0ECD876	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC06B6D8590	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC0374264B2	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC063BE1E0A	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC054F5F768	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC02E11E649	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC075C2A034	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC0538B3FF0	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CC06A1947C2	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CS0CE0C5AF0	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC32A1	CPI-CS0FA38E530	0.0066	0.0014	0.0141	0.0034	0.0106	0.0077	0.0	0.0026	0.0	0.0	0.004	0.0	0.0029	0.0087	0.002	0.0048	0.0003	0.0009	0.0	0.0	0.0025	0.0	0.0	0.0009	0.0046	0.0	0.0055	0.0	0.0078	0.0099	0.0	0.0007	0.0	0.0157	0.019
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0F4C42FF7	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0B8DD8C65	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC09D7E9800	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0D9D86E2B	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0A83E947F	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0C40DB342	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC07D4F8B26	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0D7F317FB	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0B7103273	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC03D4A3AB5	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC05ABD096D	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC053268BEB	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0C897B119	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CS06B116BC0	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CS04C0A3C19	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0F4C42FF7	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0B8DD8C65	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC09D7E9800	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0D9D86E2B	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0A83E947F	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0C40DB342	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC07D4F8B26	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0D7F317FB	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0B7103273	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC03D4A3AB5	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC05ABD096D	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC053268BEB	0.0066	0.0026	0.0162	0.0047	0.0132	0.0094	0.0	0.0026	0.0068	0.0	0.0082	0.0224	0.0056	0.0087	0.0156	0.0111	0.0093	0.002	0.0063	0.0	0.0045	0.0	0.008	0.0038	0.0115	0.0	0.0137	0.0	0.0183	0.0177	0.0	0.0093	0.0031	0.3236	0.0594
