gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.Epithelial.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.FibCollagen.0	MeV.FibCollagen.1	MeV.FibCollagen.2	MeV.FibCollagen.3	MeV.FibLaminin.0	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CC0C828C48C	0.0	0.0	0.0	0.032	0.0	0.0	0.0039	0.0	0.0	0.0	0.0018	0.0	0.0089	0.0086	0.0042	0.0	0.0	0.0	0.0	0.0	0.0065	0.0026	0.0	0.0	0.0	0.0	0.0048	0.0	0.0	0.0065	0.0	0.0088	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CS0C6A5253D	0.0	0.0	0.0	0.032	0.0	0.0	0.0039	0.0	0.0	0.0	0.0018	0.0	0.0089	0.0086	0.0042	0.0	0.0	0.0	0.0	0.0	0.0065	0.0026	0.0	0.0	0.0	0.0	0.0048	0.0	0.0	0.0065	0.0	0.0088	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A8	CPI-CS0BADCE0DB	0.0	0.0	0.0	0.032	0.0	0.0	0.0039	0.0	0.0	0.0	0.0018	0.0	0.0089	0.0086	0.0042	0.0	0.0	0.0	0.0	0.0	0.0065	0.0026	0.0	0.0	0.0	0.0	0.0048	0.0	0.0	0.0065	0.0	0.0088	0.0
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0D0DD65C8	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS09B438562	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0C36883CF	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0EC1843D0	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0E1FAC826	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS026AD4940	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS01DE5E362	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0B1AAAC71	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS091852A34	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS00469C577	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0ED1ED131	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0159C4BD7	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0D542DC14	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS04F89F4C0	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC0355B4C89	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC0B3501BF1	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC07424146E	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC0274F636A	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC08F46E2BA	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC046773FBE	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0D0DD65C8	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS09B438562	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0C36883CF	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0EC1843D0	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0E1FAC826	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS026AD4940	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS01DE5E362	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0B1AAAC71	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS091852A34	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS00469C577	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0ED1ED131	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0159C4BD7	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS0D542DC14	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CS04F89F4C0	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC0355B4C89	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC0B3501BF1	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC07424146E	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC0274F636A	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC08F46E2BA	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC046773FBE	0.143	0.0	0.0505	0.0615	0.0311	0.0	0.0423	0.0	0.0673	0.0683	0.073	0.0458	0.0231	0.028	0.043	0.0292	0.0597	0.0859	0.0541	0.0	0.0718	0.0355	0.0318	0.0	0.0321	0.0	0.0151	0.0327	0.0467	0.0685	0.0	0.077	0.146
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0D1727332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS07CF0C9B9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0FBD9A478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS08AE2D9A9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0AB98CF4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0940331BF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0D1DC5DFD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS059F4ED23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0EC77FC9C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0AE7F1FB9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS09CFDCF78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0BA5C6CCB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS004BB0890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS00A95D069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC047030A36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC032282108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC00FD66B07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC0145A96BC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC08CAFBA94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC032B985F7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0D1727332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS07CF0C9B9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0
