gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.ECM.0	MeV.ECM.1	MeV.ECM.2	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.EpithelialECad.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.Fib.5	MeV.Fib.6	MeV.FibCD34.7	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0C7C7DD02	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0BC3D8A73	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0554D19E3	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0DB067721	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0F106270D	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS09E87611A	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0270ABC42	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CC01450B2FA	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CC0ACDCA68F	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CC00939F2D1	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CC0C4BEF4C8	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CC0FF085B8B	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CC0567FF312	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0C04EA74D	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS096A4BF1B	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0F46608E1	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS013047C58	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS03EEE6D2D	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0D9BFD8AF	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0A195F101	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0C7C7DD02	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0BC3D8A73	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0554D19E3	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0DB067721	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0F106270D	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS09E87611A	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CS0270ABC42	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CC01450B2FA	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CC0ACDCA68F	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CC00939F2D1	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CC0C4BEF4C8	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CC0FF085B8B	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A6	CPI-CC0567FF312	0.0	0.0	0.0	0.0091	0.0	0.0061	0.0	0.0	0.0	0.0	0.0044	0.0029	0.0	0.0	0.01	0.0436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122	0.0004	0.0
SLC6A9	P48067	True	SC6A9_HUMAN	Glycine_bySHMT1_and_SLC6A9	CPI-CC022C1902F	0.0	0.0	0.0	0.0	0.003	0.004	0.0	0.0133	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A9	P48067	True	SC6A9_HUMAN	Glycine_bySHMT1_and_SLC6A9	CPI-CC06856D21B	0.0	0.0	0.0	0.0	0.003	0.004	0.0	0.0133	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHMT1	P34896	True	GLYC_HUMAN	Glycine_bySHMT1_and_SLC6A9	CPI-CC022C1902F	0.0	0.0	0.0	0.0	0.003	0.004	0.0	0.0133	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHMT1	P34896	True	GLYC_HUMAN	Glycine_bySHMT1_and_SLC6A9	CPI-CC06856D21B	0.0	0.0	0.0	0.0	0.003	0.004	0.0	0.0133	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A9	P48067	True	SC6A9_HUMAN	Glycine_bySHMT2_and_SLC6A9	CPI-CC095BF0320	0.0	0.0	0.0	0.0044	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066	0.0	0.0	0.0024	0.0	0.0043	0.0
SLC6A9	P48067	True	SC6A9_HUMAN	Glycine_bySHMT2_and_SLC6A9	CPI-CC001CF3DB5	0.0	0.0	0.0	0.0044	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066	0.0	0.0	0.0024	0.0	0.0043	0.0
SHMT2	P34897	True	GLYM_HUMAN	Glycine_bySHMT2_and_SLC6A9	CPI-CC095BF0320	0.0	0.0	0.0	0.0044	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066	0.0	0.0	0.0024	0.0	0.0043	0.0
SHMT2	P34897	True	GLYM_HUMAN	Glycine_bySHMT2_and_SLC6A9	CPI-CC001CF3DB5	0.0	0.0	0.0	0.0044	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066	0.0	0.0	0.0024	0.0	0.0043	0.0
LTC4S	Q16873	True	LTC4S_HUMAN	LTC4_byLTC4S	CPI-CS0215886EA	0.122	0.0079	0.0	0.0037	0.0107	0.0212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0129	0.0	0.0	0.0	0.0	0.0	0.0
LTC4S	Q16873	True	LTC4S_HUMAN	LTC4_byLTC4S	CPI-CS077A507B6	0.122	0.0079	0.0	0.0037	0.0107	0.0212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0129	0.0	0.0	0.0	0.0	0.0	0.0
GGT1	P19440	True	GGT1_HUMAN	LTD4_byGGT1	CPI-CS066F8F865	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0621	0.0	0.0	0.0	0.0	0.0
GGT1	P19440	True	GGT1_HUMAN	LTD4_byGGT1	CPI-CS0E87D8FFA	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0621	0.0	0.0	0.0	0.0	0.0
NRXN1	P58400	True	NRX1B_HUMAN	NRXN1_CBLN1_complex	CPI-CS0E570EA78	0.0	0.0	0.0104	0.0	0.0059	0.01	0.0	0.0	0.0	0.0	0.0	0.0079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CBLN1	P23435	True	CBLN1_HUMAN	NRXN1_CBLN1_complex	CPI-CS0E570EA78	0.0	0.0	0.0104	0.0	0.0059	0.01	0.0	0.0	0.0	0.0	0.0	0.0079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGDS	P41222	True	PTGDS_HUMAN	PGD2_byPTGDS	CPI-CS0FADCFDB9	0.0	0.1182	0.0	0.0424	0.0179	0.0935	0.0	0.0018	0.0	0.0421	0.2169	0.3108	0.0366	0.0155	0.0138	0.0	0.5734	1.0399	1.3391	0.1538	0.1138	0.0896	0.4414	0.1672	0.0445	0.1766	0.5389	0.3029	1.5199	0.0204	0.14	0.0142	0.0576	0.0	0.1228
TENM2	Q9NT68	True	TEN2_HUMAN	TENM2_FLRT1_complex	CPI-CS007F1C612	0.0	0.018	0.0	0.0028	0.0049	0.0	0.0	0.0	0.0	0.0	0.008	0.0307	0.0011	0.0	0.0	0.0	0.0221	0.0711	0.0238	0.0	0.0059	0.0	0.0572	0.0	0.062	0.0495	0.0	0.0	0.0126	0.0125	0.0307	0.0059	0.0	0.0066	0.0
FLRT1	Q9NZU1	True	FLRT1_HUMAN	TENM2_FLRT1_complex	CPI-CS007F1C612	0.0	0.018	0.0	0.0028	0.0049	0.0	0.0	0.0	0.0	0.0	0.008	0.0307	0.0011	0.0	0.0	0.0	0.0221	0.0711	0.0238	0.0	0.0059	0.0	0.0572	0.0	0.062	0.0495	0.0	0.0	0.0126	0.0125	0.0307	0.0059	0.0	0.0066	0.0
TENM2	Q9NT68	True	TEN2_HUMAN	TENM2_FLRT3_complex	CPI-CS04534E61E	0.0	0.0	0.027	0.0146	0.0	0.0088	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116	0.0	0.0	0.0097	0.0	0.0189	0.0
TENM2	Q9NT68	True	TEN2_HUMAN	TENM2_FLRT3_complex	CPI-CS049AAD8F5	0.0	0.0	0.027	0.0146	0.0	0.0088	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116	0.0	0.0	0.0097	0.0	0.0189	0.0
FLRT3	Q9NZU0	True	FLRT3_HUMAN	TENM2_FLRT3_complex	CPI-CS04534E61E	0.0	0.0	0.027	0.0146	0.0	0.0088	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116	0.0	0.0	0.0097	0.0	0.0189	0.0
FLRT3	Q9NZU0	True	FLRT3_HUMAN	TENM2_FLRT3_complex	CPI-CS049AAD8F5	0.0	0.0	0.027	0.0146	0.0	0.0088	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116	0.0	0.0	0.0097	0.0	0.0189	0.0
TENM3	Q9P273	True	TEN3_HUMAN	TENM3_FLRT1_complex	CPI-CS059C42E4B	0.0	0.018	0.0	0.0028	0.0049	0.0	0.0	0.0	0.0	0.0	0.008	0.0307	0.0011	0.0	0.0	0.0	0.0221	0.0711	0.0238	0.0	0.0059	0.0	0.0572	0.0	0.062	0.0495	0.0	0.0	0.0126	0.0125	0.0307	0.0059	0.0	0.0066	0.0
FLRT1	Q9NZU1	True	FLRT1_HUMAN	TENM3_FLRT1_complex	CPI-CS059C42E4B	0.0	0.018	0.0	0.0028	0.0049	0.0	0.0	0.0	0.0	0.0	0.008	0.0307	0.0011	0.0	0.0	0.0	0.0221	0.0711	0.0238	0.0	0.0059	0.0	0.0572	0.0	0.062	0.0495	0.0	0.0	0.0126	0.0125	0.0307	0.0059	0.0	0.0066	0.0
TENM3	Q9P273	True	TEN3_HUMAN	TENM3_FLRT3_complex	CPI-CS0D62B1695	0.0	0.0	0.027	0.0146	0.0	0.0088	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116	0.0	0.0	0.0097	0.0	0.0189	0.0
FLRT3	Q9NZU0	True	FLRT3_HUMAN	TENM3_FLRT3_complex	CPI-CS0D62B1695	0.0	0.0	0.027	0.0146	0.0	0.0088	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116	0.0	0.0	0.0097	0.0	0.0189	0.0
TENM4	Q6N022	True	TEN4_HUMAN	TENM4_FLRT1_complex	CPI-CS0C8B4ED97	0.0	0.018	0.0	0.0028	0.0049	0.0	0.0	0.0	0.0	0.0	0.008	0.0307	0.0011	0.0	0.0	0.0	0.0221	0.0711	0.0238	0.0	0.0059	0.0	0.0572	0.0	0.062	0.0495	0.0	0.0	0.0126	0.0125	0.0307	0.0059	0.0	0.0066	0.0
FLRT1	Q9NZU1	True	FLRT1_HUMAN	TENM4_FLRT1_complex	CPI-CS0C8B4ED97	0.0	0.018	0.0	0.0028	0.0049	0.0	0.0	0.0	0.0	0.0	0.008	0.0307	0.0011	0.0	0.0	0.0	0.0221	0.0711	0.0238	0.0	0.0059	0.0	0.0572	0.0	0.062	0.0495	0.0	0.0	0.0126	0.0125	0.0307	0.0059	0.0	0.0066	0.0
TENM4	Q6N022	True	TEN4_HUMAN	TENM4_FLRT3_complex	CPI-CS0B24464AF	0.0	0.0	0.027	0.0146	0.0	0.0088	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116	0.0	0.0	0.0097	0.0	0.0189	0.0
FLRT3	Q9NZU0	True	FLRT3_HUMAN	TENM4_FLRT3_complex	CPI-CS0B24464AF	0.0	0.0	0.027	0.0146	0.0	0.0088	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116	0.0	0.0	0.0097	0.0	0.0189	0.0
APP	P05067	False	A4_HUMAN		CPI-SS0F66EA6BE	0.8732	0.5363	0.5803	0.5241	0.4647	0.5497	0.474	0.6596	0.5332	0.6274	0.7901	0.7103	1.3291	1.0666	1.108	1.0206	0.889	0.9419	0.8597	0.8399	0.7867	0.8062	0.6535	0.9177	0.4317	0.8721	0.5263	0.4394	1.0366	0.6811	0.8672	0.6822	0.9338	0.6353	0.5995
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS030BB46BB	0.027	0.0319	0.0	0.0	0.0	0.0043	0.0	0.0	0.0	0.0	0.022	0.0242	0.0045	0.0	0.0087	0.0	0.0	0.0443	0.0	0.0195	0.1178	0.0507	0.0	0.0	0.0	0.1133	0.0246	0.0	0.0245	0.0	0.0932	0.1178	0.1913	0.0	0.0
TAFA5	Q7Z5A7	False	TAFA5_HUMAN		CPI-SS06190D4BE	0.0967	0.046	0.0661	0.0421	0.0514	0.0583	0.1524	0.0692	0.0162	0.0	0.0707	0.0749	0.0573	0.0	0.0899	0.0322	0.0	0.0918	0.0963	0.0358	0.0802	0.0367	0.1217	0.1619	0.0	0.0372	0.1777	0.1467	0.0646	0.0385	0.061	0.0698	0.0806	0.8213	0.1022
APP	P05067	False	A4_HUMAN		CPI-SS07ACDDCD6	0.8732	0.5363	0.5803	0.5241	0.4647	0.5497	0.474	0.6596	0.5332	0.6274	0.7901	0.7103	1.3291	1.0666	1.108	1.0206	0.889	0.9419	0.8597	0.8399	0.7867	0.8062	0.6535	0.9177	0.4317	0.8721	0.5263	0.4394	1.0366	0.6811	0.8672	0.6822	0.9338	0.6353	0.5995
